"Product ID",Title,Handle,"Frontend URL","Backend URL"
6218329489590,"BEEF MINCE(80:20) 1KG PACK CLASS A",beef-mince80-20-1kg-pack-class-a,https://spar-tdmc-test-store.myshopify.com/products/beef-mince80-20-1kg-pack-class-a,https://spar-tdmc-test-store.myshopify.com/admin/products/6218329489590
6218456531126,"FANTA ORANGE 2LT",5449000010049,https://spar-tdmc-test-store.myshopify.com/products/5449000010049,https://spar-tdmc-test-store.myshopify.com/admin/products/6218456531126
6218449256630,"JIK LEMON FRESH 750ML",6001106101329,https://spar-tdmc-test-store.myshopify.com/products/6001106101329,https://spar-tdmc-test-store.myshopify.com/admin/products/6218449256630
6218447454390,"KNORR S/DRESSING GREEK 340ML",6001087311335,https://spar-tdmc-test-store.myshopify.com/products/6001087311335,https://spar-tdmc-test-store.myshopify.com/admin/products/6218447454390
6218460496054,"OUMA BUN RUSKS BUTTERMILK 500GR",6001069600822,https://spar-tdmc-test-store.myshopify.com/products/6001069600822,https://spar-tdmc-test-store.myshopify.com/admin/products/6218460496054
6218460168374,"SPAR BISCUITS GINGER 200GR",6001008656026,https://spar-tdmc-test-store.myshopify.com/products/6001008656026,https://spar-tdmc-test-store.myshopify.com/admin/products/6218460168374
6218423632054,"SPAR C/CHSE L/F CHIV CHNK 250GR",6001008712852,https://spar-tdmc-test-store.myshopify.com/products/6001008712852,https://spar-tdmc-test-store.myshopify.com/admin/products/6218423632054
6218452828342,"SPAR EGGS LARGE 30'S",6001008170676,https://spar-tdmc-test-store.myshopify.com/products/6001008170676,https://spar-tdmc-test-store.myshopify.com/admin/products/6218452828342
6218456072374,"SPARLETTA SPARBERRY 2LT",6001134687307,https://spar-tdmc-test-store.myshopify.com/products/6001134687307,https://spar-tdmc-test-store.myshopify.com/admin/products/6218456072374
